customer_id,customer,categories_selected,total_spent
21299,Customer_21299,7,100952.4
35450,Customer_35450,7,109224.42
94215,Customer_94215,7,105581.36
74105,Customer_74105,7,104575.26
99533,Customer_99533,7,116286.31
83153,Customer_83153,7,109031.2
59578,Customer_59578,7,103683.81
75924,Customer_75924,7,114628.88
42318,Customer_42318,7,101570.68
60162,Customer_60162,7,102885.96
55506,Customer_55506,7,108453.82
51194,Customer_51194,7,102292.55
31805,Customer_31805,7,101449.73
69010,Customer_69010,7,111790.06
32646,Customer_32646,7,104349.71
24091,Customer_24091,7,104564.64
91310,Customer_91310,7,108535.45
87670,Customer_87670,7,110905.14
94506,Customer_94506,7,110027.21
81640,Customer_81640,7,109368.5
8790,Customer_8790,7,122688.7
29264,Customer_29264,7,100125.74
62539,Customer_62539,7,101845.14
58579,Customer_58579,7,112453.11
15569,Customer_15569,7,102255.17
69387,Customer_69387,7,106951.89
16593,Customer_16593,7,103299.01
34578,Customer_34578,7,123721.26
83075,Customer_83075,7,100266.33
41844,Customer_41844,7,119666.75
87842,Customer_87842,7,100786.62
64437,Customer_64437,7,110611.22
80901,Customer_80901,7,105416.41
34111,Customer_34111,7,102070.82
40698,Customer_40698,7,105223.67
30046,Customer_30046,7,111255.72
25263,Customer_25263,7,106218.8
27737,Customer_27737,7,106567.75
18317,Customer_18317,7,100331.25
55180,Customer_55180,7,118507.02
4985,Customer_4985,7,103645.96
80242,Customer_80242,7,102767.06
91446,Customer_91446,7,122214.13
55099,Customer_55099,7,104421.51
9776,Customer_9776,7,101729.29
40751,Customer_40751,7,117891.06
14103,Customer_14103,7,100367.3
35416,Customer_35416,7,101597.84
94795,Customer_94795,7,100953.32
79160,Customer_79160,7,103766.61
2083,Customer_2083,7,108054.02
30229,Customer_30229,7,105337.83
96862,Customer_96862,7,122305.87
133,Customer_133,7,100443.43
77383,Customer_77383,7,125526.49
30612,Customer_30612,7,108161.33
43180,Customer_43180,7,104672.11
51245,Customer_51245,7,116245.04
9630,Customer_9630,7,100836.0
57393,Customer_57393,7,106610.22
98285,Customer_98285,7,103714.86
9453,Customer_9453,7,109735.03
50614,Customer_50614,7,101473.61
16147,Customer_16147,7,109853.62
90147,Customer_90147,7,104216.73
73891,Customer_73891,7,101756.06
34655,Customer_34655,7,114087.12
73240,Customer_73240,7,110282.69
61838,Customer_61838,7,107827.34
73776,Customer_73776,7,102548.89
70328,Customer_70328,7,113362.48
61532,Customer_61532,7,103996.28
80469,Customer_80469,7,112244.43
84971,Customer_84971,7,102397.74
44834,Customer_44834,7,106411.42
75352,Customer_75352,7,116373.55
56368,Customer_56368,7,106958.08
77940,Customer_77940,7,111006.27
91958,Customer_91958,7,100314.91
89794,Customer_89794,7,101650.23
48293,Customer_48293,7,104832.57
13612,Customer_13612,7,103034.18
37488,Customer_37488,7,131276.71
33557,Customer_33557,7,100944.44
48481,Customer_48481,7,130587.58
26909,Customer_26909,7,102731.21
55386,Customer_55386,7,100402.66
97091,Customer_97091,7,103054.94
97390,Customer_97390,7,113917.85
16420,Customer_16420,7,103085.62
18228,Customer_18228,7,105215.2
53520,Customer_53520,7,116731.29
97767,Customer_97767,7,108423.2
80898,Customer_80898,7,107081.82
46611,Customer_46611,7,101893.59
94768,Customer_94768,7,118717.95
73797,Customer_73797,7,102154.63
91482,Customer_91482,7,123466.09
10188,Customer_10188,7,135969.91
39327,Customer_39327,7,105901.87
58805,Customer_58805,7,100098.3
32252,Customer_32252,7,104841.38
83235,Customer_83235,7,103734.73
55533,Customer_55533,7,123484.64
45390,Customer_45390,7,109770.73
43790,Customer_43790,7,115033.01
52096,Customer_52096,7,104809.75
48020,Customer_48020,7,104246.23
73394,Customer_73394,7,107357.39
2228,Customer_2228,7,115067.52
53183,Customer_53183,7,115781.08
89091,Customer_89091,7,117794.85
93755,Customer_93755,7,135885.61
99884,Customer_99884,7,108189.95
86335,Customer_86335,7,104083.33
26088,Customer_26088,7,105431.84
63013,Customer_63013,7,124507.61
36059,Customer_36059,7,103101.61
85874,Customer_85874,7,100152.4
14797,Customer_14797,7,113202.85
74432,Customer_74432,7,102449.53
60458,Customer_60458,7,104858.21
92920,Customer_92920,7,106442.97
8972,Customer_8972,7,106167.27
6642,Customer_6642,7,100196.89
85576,Customer_85576,7,114327.74
34620,Customer_34620,7,100213.65
78722,Customer_78722,7,106142.02
60,Customer_60,7,127179.27
5956,Customer_5956,7,106684.19
922,Customer_922,7,116156.72
5558,Customer_5558,7,108254.89
62050,Customer_62050,7,107368.2
94623,Customer_94623,7,104568.51
38114,Customer_38114,7,117152.99
45146,Customer_45146,7,106857.12
62826,Customer_62826,7,119861.96
29027,Customer_29027,7,106401.77
83976,Customer_83976,7,105680.97
57699,Customer_57699,7,109660.79
44588,Customer_44588,7,107224.05
28630,Customer_28630,7,106449.36
90577,Customer_90577,7,115539.83
82214,Customer_82214,7,104571.5
42523,Customer_42523,7,107040.5
38603,Customer_38603,7,107309.61
89357,Customer_89357,7,119466.83
21217,Customer_21217,7,110743.25
48322,Customer_48322,7,119200.28
61181,Customer_61181,7,102493.13
60342,Customer_60342,7,107506.02
74084,Customer_74084,7,102550.65
39919,Customer_39919,7,113112.65
78412,Customer_78412,7,100008.43
68638,Customer_68638,7,107149.15
1066,Customer_1066,7,131014.11
45754,Customer_45754,7,102642.77
93570,Customer_93570,7,104434.04
22058,Customer_22058,7,115458.14
88478,Customer_88478,7,112366.2
86892,Customer_86892,7,102889.0
92494,Customer_92494,7,100895.19
74531,Customer_74531,7,110170.14
26257,Customer_26257,7,101363.26
15445,Customer_15445,7,102581.95
89686,Customer_89686,7,112283.25
7348,Customer_7348,7,100065.07
65572,Customer_65572,7,128319.88
14101,Customer_14101,7,102749.09
68955,Customer_68955,7,105110.48
75712,Customer_75712,7,108880.38
58692,Customer_58692,7,115872.31
21723,Customer_21723,7,102993.79
97512,Customer_97512,7,104860.26
93173,Customer_93173,7,105147.13
88441,Customer_88441,7,103320.25
81406,Customer_81406,7,112952.31
73650,Customer_73650,7,106424.64
22150,Customer_22150,7,101750.79
477,Customer_477,7,102507.45
23289,Customer_23289,7,161573.8
88060,Customer_88060,7,112460.44
34015,Customer_34015,7,108150.15
96537,Customer_96537,7,117135.15
30432,Customer_30432,7,114940.28
17100,Customer_17100,7,144554.18
11944,Customer_11944,7,113979.03
63619,Customer_63619,7,113667.99
49288,Customer_49288,7,117055.62
59938,Customer_59938,7,117580.99
79653,Customer_79653,7,105969.98
60123,Customer_60123,7,109214.25
22990,Customer_22990,7,115511.69
46529,Customer_46529,7,101605.65
60774,Customer_60774,7,103294.79
46011,Customer_46011,7,102952.91
42872,Customer_42872,7,115191.88
95090,Customer_95090,7,104496.48
94513,Customer_94513,7,114142.11
97582,Customer_97582,7,100079.16
50734,Customer_50734,7,106722.14
16824,Customer_16824,7,108080.93
70700,Customer_70700,7,102024.36
44868,Customer_44868,7,111746.59
98785,Customer_98785,7,100807.38
3651,Customer_3651,7,125627.85
78967,Customer_78967,7,103678.78
58191,Customer_58191,7,114658.26
9107,Customer_9107,7,112368.89
49779,Customer_49779,7,126790.79
88071,Customer_88071,7,109201.24
90262,Customer_90262,7,101539.97
